cus_state,cus_city,cus_fullname,Transaction ID,paym_type,Customer ID,cus_postal,cus_gender,cus_bdate,cus_age,order_id,order_detail,order_date,order_total,order_barcode,time_id,transac_id,total_sales,total_discount,prod_id,prod_name,prod_cate,prod_price,prod_size,prod_cost,store_id-1,time_id-1,time_date,time_month,time_quater,time_year
WV,Charleston,Susan Lopez,TS0120,Credit Card,C0120,25301,Female,11/1/1999 AD,25,OR0120,"TINGBY / LEIFARNE, GRÃ–NADAL",27/6/2021 AD,2,5360f18e00120,TM0120,TS0120,4169,96,PD1641,NORDLI,Chests of drawers & drawer units,1060,Medium,1050,S1641,TM0120,27,6,Q2,2021
VA,Richmond,Linda Williams,TS0121,Cash,C0121,23219,Female,8/3/2003 AD,21,OR0121,"SVENBERTIL, VITTSJÃ–, TERJE, VEVELSTAD, PLATSA, SÃ–DERHAMN, SJÃ„LLAND, TORSBY / BERNHARD, LACK, NILSOVE",11/6/2022 AD,10,5360f18e00121,TM0121,TS0121,3095,89,PD0710,IVAR,Bookcases & shelving units,1013,Big,1008,S0710,TM0121,11,6,Q2,2022
MN,Saint Paul,Charles Rodriguez,TS0122,Debit Card,C0122,55102,Female,30/6/1994 AD,30,OR0122,"LISABO / RÃ–NNINGE, BRUSALI",11/10/2023 AD,2,5360f18e00122,TM0122,TS0122,4038,87,PD0120,NYHAMN,Beds,449,Big,446,S0120,TM0122,11,10,Q4,2023
WY,Cheyenne,Sarah Thomas,TS0123,Debit Card,C0123,82001,Male,23/4/1983 AD,41,OR0123,RÃ…SKOG,4/8/2023 AD,1,5360f18e00123,TM0123,TS0123,4485,99,PD0250,BILLY / OXBERG,Bookcases & shelving units,229,Big,228,S0250,TM0123,4,8,Q3,2023
LA,Baton Rouge,Richard Jones,TS0124,Credit Card,C0124,70801,Female,28/10/1986 AD,38,OR0124,"BUSUNGE, LAIVA, SOLGUL, VÃ„STANBY/VÃ„STANÃ… / BERNHARD, SUNNEA, ANTILOP, FREDÃ–N, TARVA, NORDEN / RÃ…SKOG, STUBBARP",22/10/2022 AD,10,5360f18e00124,TM0124,TS0124,2770,80,PD1758,PÅHL,Children's furniture,425,Medium,417,S1758,TM0124,22,10,Q4,2022
DE,Dover,Linda Jones,TS0125,Cash,C0125,19901,Female,4/3/2004 AD,20,OR0125,"MINNEN, STUVA / FRITIDS, TERJE, BERGMUND, MYDAL, HEMNES, STACKHOLMEN, VÃ„DDÃ–, TOMMARYD, LIDHULT",4/6/2022 AD,10,5360f18e00125,TM0125,TS0125,4812,83,PD1638,BEKANT,Chests of drawers & drawer units,939,Small,932,S1638,TM0125,4,6,Q2,2022
WI,Madison,Susan Moore,TS0126,Credit Card,C0126,53703,Male,9/2/1982 AD,42,OR0126,"EKEDALEN / LEIFARNE, FRIHETEN, DETOLF",11/8/2020 AD,3,5360f18e00126,TM0126,TS0126,4033,99,PD1750,LANGUR,Children's furniture,400,Big,393,S1750,TM0126,11,8,Q3,2020
IA,Des Moines,David Smith,TS0127,Credit Card,C0127,50309,Other,8/9/2002 AD,22,OR0127,"VEBERÃ–D, PELLO, MÃ–RBYLÃ…NGA / TOSSBERG, GAMLARED / LERHAMN, SVENARNE, LISABO / SVENBERTIL, IKEA PS GULLHOLMEN, TORSBY / VOLFGANG, TULLSTA",5/2/2020 AD,9,5360f18e00127,TM0127,TS0127,3135,51,PD1919,SKARPÖ,Outdoor furniture,179,Small,174,S1919,TM0127,5,2,Q1,2020
ID,Boise,David Lopez,TS0128,Credit Card,C0128,83702,Male,31/5/1996 AD,28,OR0128,"TIMMERVIKEN, DJUPVIK",10/7/2019 AD,2,5360f18e00128,TM0128,TS0128,1786,84,PD1360,YNGVAR,Chairs,395,Small,393,S1360,TM0128,10,7,Q3,2019
OR,Salem,Robert Moore,TS0129,Debit Card,C0129,97301,Other,2/6/1986 AD,38,OR0129,"TULLSTA, LAIVA, NORRÃ…KER / NORRARYD, SVANÃ–, HELMER, MÃ–CKELBY / FANBYN, NILSERIK, LISABO / SVENBERTIL, VEVELSTAD, LISABO / JANINGE",20/10/2019 AD,10,5360f18e00129,TM0129,TS0129,3416,87,PD0673,BESTÅ,Bookcases & shelving units,1215,Big,1206,S0673,TM0129,20,10,Q4,2019
AL,Montgomery,Charles Wilson,TS0130,Cash,C0130,36104,Male,18/6/1988 AD,36,OR0130,"REMSTA, NORRÃ…KER / NORRARYD, LILLHÃ–JDEN, ROTHULT",1/8/2019 AD,4,5360f18e00130,TM0130,TS0130,3536,98,PD0063,KLEPPSTAD,Beds,199,Big,190,S0063,TM0130,1,8,Q3,2019
NY,Albany,Patricia Martin,TS0131,Cash,C0131,12207,Other,17/9/1990 AD,34,OR0131,"GRÃ–NLID, LISABO / SVENBERTIL, FREKVENS, JUSTINA, MÃ–CKELBY / FANBYN, BRIMNES, LAPPVIKEN, HENRIKSDAL, SKÃ…DIS, SKÃ–TSAM",6/10/2022 AD,10,5360f18e00131,TM0131,TS0131,1839,71,PD0342,ENHET,Bookcases & shelving units,102,Medium,101,S0342,TM0131,6,10,Q4,2022
NY,Albany,Elizabeth Miller,TS0132,Cash,C0132,12207,Male,5/12/1983 AD,41,OR0132,"VIMUND, HILLARED, VALLENTUNA, UTTER, KOLON",20/3/2020 AD,5,5360f18e00132,TM0132,TS0132,4796,61,PD0656,SINDVIK,Bookcases & shelving units,100,Small,91,S0656,TM0132,20,3,Q1,2020
HI,Honolulu,William Moore,TS0133,Credit Card,C0133,96813,Male,20/1/1998 AD,26,OR0133,"BRUSEN, LOBERGET / BLYSKÃ„R, KLEPPSTAD, STRANDMON, BERNHARD, LÃ„CKÃ–, BRYGGJA, MARKERAD, KOARP",6/8/2023 AD,9,5360f18e00133,TM0133,TS0133,2464,89,PD0818,BESTÅ BURS,Cabinets & cupboards,1195,Big,1190,S0818,TM0133,6,8,Q3,2023
CT,Hartford,Michael Hernandez,TS0134,Debit Card,C0134,06103,Female,12/9/1994 AD,30,OR0134,"ERIK, TIMMERVIKEN, STRÃ…FLY, MICKE, STOLJAN, KLEPPSTAD, BOTTNA",9/4/2023 AD,7,5360f18e00134,TM0134,TS0134,3677,61,PD0753,IVAR,Cabinets & cupboards,345,Big,335,S0753,TM0134,9,4,Q2,2023
NY,Albany,Susan Hernandez,TS0135,Cash,C0135,12207,Male,3/12/2002 AD,22,OR0135,"ORRNÃ„S, STRÃ…FLY, KALLRÃ–R, FIXA, BRIMNES, VIMUND",8/9/2021 AD,6,5360f18e00135,TM0135,TS0135,3595,89,PD0994,HAVSTA,Cabinets & cupboards,100,Big,90,S0994,TM0135,8,9,Q3,2021
TX,Austin,William Jones,TS0136,Debit Card,C0136,78701,Female,2/12/2008 AD,16,OR0136,"TINGBY / LEIFARNE, SOLGUL, RAST, KOLON, STEFAN",7/12/2022 AD,5,5360f18e00136,TM0136,TS0136,4775,75,PD0683,IVAR,Bookcases & shelving units,1745,Medium,1739,S0683,TM0136,7,12,Q4,2022
HI,Honolulu,Joseph Miller,TS0137,Cash,C0137,96813,Female,28/7/1999 AD,25,OR0137,"BINGSTA, SJÃ„LLAND, LIDKULLEN, UPPLEVA, BLECKBERGET, NORDKISA, FLINTAN, IDANÃ„S",19/7/2023 AD,8,5360f18e00137,TM0137,TS0137,3599,61,PD0446,VIHALS,Bookcases & shelving units,129,Small,125,S0446,TM0137,19,7,Q3,2023
OR,Salem,Thomas Williams,TS0138,Debit Card,C0138,97301,Other,23/11/2001 AD,23,OR0138,"MALM, TUFFING, LURÃ–Y, LACK, EKEDALEN / LEIFARNE, JUSTINA, FINNALA, FÃ„RLÃ–V, DIETMAR",25/1/2023 AD,9,5360f18e00138,TM0138,TS0138,3527,80,PD1325,JANINGE,Chairs,595,Medium,591,S1325,TM0138,25,1,Q1,2023
SC,Columbia,Joseph Garcia,TS0139,Cash,C0139,29201,Male,21/7/1990 AD,34,OR0139,"TUFJORD, LIDKULLEN, FLINTAN / NOMINELL, MINNEN, FÃ–RSIKTIG, HACKÃ…S, FLISAT",9/2/2023 AD,7,5360f18e00139,TM0139,TS0139,4359,97,PD0560,EKET,Bookcases & shelving units,40,Medium,31,S0560,TM0139,9,2,Q1,2023
NH,Concord,Thomas Garcia,TS0140,Credit Card,C0140,03301,Other,28/12/2001 AD,23,OR0140,"RAST, STACKHOLMEN",29/6/2021 AD,2,5360f18e00140,TM0140,TS0140,4737,67,PD0152,RIMFORSA,Trolleys,699,Big,692,S0152,TM0140,29,6,Q2,2021
OR,Salem,Richard Martinez,TS0141,Cash,C0141,97301,Other,6/4/2002 AD,22,OR0141,"NORNA, MYDAL, RIKSVIKEN, VASSVIKEN, NORSBORG, SOLGUL, GULLIVER, FRÃ–SÃ–N/DUVHOLMEN, KLIMPEN",28/11/2019 AD,9,5360f18e00141,TM0141,TS0141,3677,58,PD1286,TÄRENDÖ / GUNDE,Chairs,245,Medium,238,S1286,TM0141,28,11,Q4,2019
MA,Boston,Susan Wilson,TS0142,Debit Card,C0142,02108,Male,7/4/1993 AD,31,OR0142,"Ã–NSKLIG, SKUBB, DIETMAR, BRORINGE, NORDVIKEN / RÃ–NNINGE, MÃ–RBYLÃ…NGA / LEIFARNE",11/1/2023 AD,6,5360f18e00142,TM0142,TS0142,2682,65,PD1497,TINGBY / NILSOVE,Chairs,2575,Small,2565,S1497,TM0142,11,1,Q1,2023
GA,Atlanta,Jennifer Taylor,TS0143,Cash,C0143,30301,Other,1/6/2008 AD,16,OR0143,"OXBERG, HELMER, VIPPÃ„RT, KURA, BLÃ…MES, ROTHULT, SKUBB, LIDHULT, MAMMUT",12/7/2021 AD,9,5360f18e00143,TM0143,TS0143,2514,73,PD1291,LERHAMN,Chairs,145,Medium,143,S1291,TM0143,12,7,Q3,2021
IA,Des Moines,Charles Miller,TS0144,Cash,C0144,50309,Female,3/1/1994 AD,30,OR0144,"BUNSÃ–, GRÃ–NLID, KOPPANG, FYRESDAL, EKENÃ„S, STUVA / FÃ–LJA, HÃ…VERUD",3/1/2021 AD,7,5360f18e00144,TM0144,TS0144,4027,91,PD0179,HAVSTA,TV & media furniture,1397.99,Medium,1391.99,S0179,TM0144,3,1,Q1,2021
TN,Nashville,Thomas Lopez,TS0145,Cash,C0145,37219,Other,3/9/1989 AD,35,OR0145,"STOCKVIKEN, MYDAL, KULLABERG, FJÃ„LLBERGET, INGOLF, MILLBERGET, STUVA / FRITIDS, GERSBY",21/11/2020 AD,8,5360f18e00145,TM0145,TS0145,1809,59,PD1960,YTTERÖN,Outdoor furniture,39,Medium,37,S1960,TM0145,21,11,Q4,2020
DE,Dover,Karen Hernandez,TS0146,Credit Card,C0146,19901,Male,16/1/1988 AD,36,OR0146,"TIMMERVIKEN, MÃ–CKELBY / HENRIKSDAL",25/10/2021 AD,2,5360f18e00146,TM0146,TS0146,2017,83,PD0979,LIXHULT,Cabinets & cupboards,1160,Big,1150,S0979,TM0146,25,10,Q4,2021
CO,Denver,Joseph Thomas,TS0147,Credit Card,C0147,80202,Female,7/12/2006 AD,18,OR0147,KOARP,9/4/2021 AD,1,5360f18e00147,TM0147,TS0147,1721,85,PD0094,MYDAL,Beds,299,Medium,298,S0094,TM0147,9,4,Q2,2021
AK,Juneau,Mary Taylor,TS0148,Cash,C0148,99801,Male,10/7/1993 AD,31,OR0148,"SINDVIK, MÃ–CKELBY / ODGER",16/5/2022 AD,2,5360f18e00148,TM0148,TS0148,3106,90,PD0242,BESTÅ,Bookcases & shelving units,430,Small,420,S0242,TM0148,16,5,Q2,2022
CA,Sacramento,Michael Rodriguez,TS0149,Cash,C0149,95814,Male,5/9/2006 AD,18,OR0149,"NORRÃ…KER / RÃ–NNINGE, HAVSTA, UTTER, SMÃ…GÃ–RA, SAGSTUA, URBAN",11/5/2023 AD,6,5360f18e00149,TM0149,TS0149,4212,94,PD0041,STENSELE,Bar furniture,189.99,Big,186.99,S0041,TM0149,11,5,Q2,2023
IA,Des Moines,David Garcia,TS0150,Credit Card,C0150,50309,Other,29/10/1988 AD,36,OR0150,BLÃ…MES,27/8/2023 AD,1,5360f18e00150,TM0150,TS0150,4763,68,PD1388,HENRIKSDAL,Chairs,395,Medium,385,S1388,TM0150,27,8,Q3,2023
RI,Providence,Sarah Taylor,TS0151,Cash,C0151,02903,Male,30/9/1993 AD,31,OR0151,SUNDVIK,9/8/2019 AD,1,5360f18e00151,TM0151,TS0151,4377,73,PD1124,BÖRJE,Chairs,175,Small,169,S1124,TM0151,9,8,Q3,2019
ID,Boise,James Davis,TS0152,Credit Card,C0152,83702,Female,11/6/2008 AD,16,OR0152,MYDAL,18/6/2021 AD,1,5360f18e00152,TM0152,TS0152,3682,74,PD0672,BROR,Bookcases & shelving units,1345,Small,1340,S0672,TM0152,18,6,Q2,2021
IN,Indianapolis,Michael Brown,TS0153,Debit Card,C0153,46204,Male,8/2/1983 AD,41,OR0153,"FRÃ–SÃ–N, BERTIL, TUFFING, IVAR, NYHAMN",10/9/2023 AD,5,5360f18e00153,TM0153,TS0153,2928,73,PD1844,STUVA / FRITIDS,Nursery furniture,995,Big,985,S1844,TM0153,10,9,Q3,2023
FL,Tallahassee,Jennifer Hernandez,TS0154,Credit Card,C0154,32301,Female,26/1/1980 AD,44,OR0154,"FLISAT, HYLLIS, GONATT",4/9/2019 AD,3,5360f18e00154,TM0154,TS0154,4722,93,PD1633,NORDLI,Chests of drawers & drawer units,200,Big,195,S1633,TM0154,4,9,Q3,2019
SC,Columbia,David Taylor,TS0155,Cash,C0155,29201,Male,3/7/2006 AD,18,OR0155,"REMSTA, STRÃ…FLY, CILLA, HÃ…VERUD / STIG, DALFRED, AGAM, LIDHULT, SVENBERTIL",20/6/2019 AD,8,5360f18e00155,TM0155,TS0155,1764,57,PD0427,KALLAX,Bookcases & shelving units,119.99,Small,116.99,S0427,TM0155,20,6,Q2,2019
SC,Columbia,David Martinez,TS0156,Cash,C0156,29201,Male,14/8/1982 AD,42,OR0156,"ROTHULT, TORNVIKEN, INGATORP / INGOLF, NORRARYD, BESTÃ… / EKET, MORLIDEN, KUDDARNA, SMÃ…STAD, KOARP",16/10/2022 AD,9,5360f18e00156,TM0156,TS0156,1998,75,PD0054,NEIDEN,Beds,59,Medium,49,S0054,TM0156,16,10,Q4,2022
MD,Annapolis,Jessica Lopez,TS0157,Credit Card,C0157,21401,Female,28/3/1985 AD,39,OR0157,"FJÃ„LLBO, SJÃ„LLAND, LEIFARNE, HENRIKSDAL, NOLMYRA, NORDVIKEN, ENERYDA, HACKÃ…S, RÃ…SKOG",8/3/2020 AD,9,5360f18e00157,TM0157,TS0157,3837,98,PD1729,UTTER,Children's furniture,25,Medium,20,S1729,TM0157,8,3,Q1,2020
MT,Helena,Richard Hernandez,TS0158,Cash,C0158,59601,Male,13/1/1988 AD,36,OR0158,HÃ…LLÃ–,3/7/2020 AD,1,5360f18e00158,TM0158,TS0158,1727,94,PD1617,NORDLI,Chests of drawers & drawer units,960,Medium,958,S1617,TM0158,3,7,Q3,2020
CA,Sacramento,Karen Jones,TS0159,Cash,C0159,95814,Female,14/6/2006 AD,18,OR0159,"VIMLE, YTTERVÃ…G",6/12/2021 AD,2,5360f18e00159,TM0159,TS0159,2215,63,PD0645,OXBERG,Bookcases & shelving units,80,Big,73,S0645,TM0159,6,12,Q4,2021
TX,Austin,Linda Gonzalez,TS0160,Credit Card,C0160,78701,Female,14/6/1987 AD,37,OR0160,"GAMLEBY, FÃ–RSIKTIG, SUNDVIK, GLADSTAD, BÃ–RJE, TUFFING, NORSBORG, SKARPÃ–, SOLLERÃ–N, EKEDALEN / ODGER",11/12/2023 AD,10,5360f18e00160,TM0160,TS0160,4779,94,PD0628,BAGGANÄS,Bookcases & shelving units,50,Medium,46,S0628,TM0160,11,12,Q4,2023
NH,Concord,Richard Gonzalez,TS0161,Debit Card,C0161,03301,Male,15/8/2007 AD,17,OR0161,"BALTSAR, BJÃ„RRED",7/4/2021 AD,2,5360f18e00161,TM0161,TS0161,2426,96,PD1251,POÄNG,Chairs,382,Big,373,S1251,TM0161,7,4,Q2,2021
NC,Raleigh,James Rodriguez,TS0162,Cash,C0162,27601,Female,17/7/1982 AD,42,OR0162,"TORSBY / VOLFGANG, BROMMÃ–, EKEDALEN, BENÃ–, SONGESAND, LANDSKRONA, STENSELE / RÃ–NNINGE, MÃ–CKELBY / ODGER, MALSJÃ–, NORDLI",9/9/2021 AD,10,5360f18e00162,TM0162,TS0162,4542,53,PD0691,UPPLEVA,Bookcases & shelving units,145,Small,142,S0691,TM0162,9,9,Q3,2021
KY,Frankfort,Joseph Jones,TS0163,Cash,C0163,40601,Female,29/5/1995 AD,29,OR0163,"GAMLEBY, NILSOLLE, MILSBO, NOMINELL, BINGSTA",16/10/2022 AD,5,5360f18e00163,TM0163,TS0163,1905,94,PD0494,KALLAX,Bookcases & shelving units,189.99,Small,179.99,S0494,TM0163,16,10,Q4,2022
FL,Tallahassee,Barbara Wilson,TS0164,Credit Card,C0164,32301,Female,25/2/1997 AD,27,OR0164,"SNIGLAR, DAGOTTO, SYVDE, BERGHALLA, FINNALA",9/1/2020 AD,5,5360f18e00164,TM0164,TS0164,3990,84,PD1698,STUVA / FRITIDS,Children's furniture,1545,Small,1542,S1698,TM0164,9,1,Q1,2020
AL,Montgomery,Karen Gonzalez,TS0165,Credit Card,C0165,36104,Female,29/11/1994 AD,30,OR0165,"NÃ„MMARÃ–, YPPERLIG / NILSOVE, NOTVIKEN, BALSBERGET, RESÃ–",14/7/2022 AD,5,5360f18e00165,TM0165,TS0165,3808,59,PD0804,BESTÅ,Cabinets & cupboards,225,Medium,220,S0804,TM0165,14,7,Q3,2022
AZ,Phoenix,David Lopez,TS0166,Credit Card,C0166,85001,Male,14/4/1981 AD,43,OR0166,"BALTSAR, ALEFJÃ„LL, STACKHOLMEN, HERDIS, STUVA / FRITIDS, MAMMUT, BUSSAN, FLISAT",5/1/2021 AD,8,5360f18e00166,TM0166,TS0166,2024,50,PD0296,VESKEN,Bookcases & shelving units,11.99,Medium,7.99,S0296,TM0166,5,1,Q1,2021
CA,Sacramento,Linda Wilson,TS0167,Credit Card,C0167,95814,Male,27/10/2008 AD,16,OR0167,"JANINGE, TUFFING, BLÃ…KULLEN, NILSERIK, NORRÃ…KER, STEFAN, Ã–NSKLIG, TYSSEDAL, EKEDALEN / BERNHARD",30/5/2020 AD,9,5360f18e00167,TM0167,TS0167,2043,89,PD0336,BROR,Bookcases & shelving units,20,Small,19,S0336,TM0167,30,5,Q2,2020
CO,Denver,Linda Smith,TS0168,Credit Card,C0168,80202,Other,13/11/2003 AD,21,OR0168,"RENBERGET, AGEN, HYLLIS, LISABO / ODGER, JUSTINA, LIATORP, HEJNE",19/4/2022 AD,7,5360f18e00168,TM0168,TS0168,3631,50,PD1754,TROFAST,Children's furniture,165,Medium,156,S1754,TM0168,19,4,Q2,2022
MI,Lansing,James Garcia,TS0169,Debit Card,C0169,48933,Male,6/2/1985 AD,39,OR0169,"MAMMUT, KULLEN, BLECKBERGET, GALANT, SOLGUL, INGATORP / INGATORP, TOSSBERG, ENETRI, CILLA",1/6/2020 AD,9,5360f18e00169,TM0169,TS0169,1375,90,PD1824,STUVA / FRITIDS,Nursery furniture,995,Medium,993,S1824,TM0169,1,6,Q2,2020
VA,Richmond,Patricia Lopez,TS0170,Debit Card,C0170,23219,Male,16/9/1984 AD,40,OR0170,"KYRRE, MILLBERGET, ADDE, HACKÃ…S, UPPLEVA",6/5/2022 AD,5,5360f18e00170,TM0170,TS0170,4155,55,PD0273,BILLY / OXBERG,Bookcases & shelving units,89,Medium,86,S0273,TM0170,6,5,Q2,2022
GA,Atlanta,Jennifer Miller,TS0171,Credit Card,C0171,30301,Male,8/6/1994 AD,30,OR0171,"HISHULT, BROMMÃ–, BILLY / BOTTNA, FLINTAN, EKEDALEN / HENRIKSDAL, LOMMARP, DETOLF, GAMLARED / LERHAMN, UTÃ…KER",7/12/2022 AD,9,5360f18e00171,TM0171,TS0171,4084,100,PD0199,BILLY,Bookcases & shelving units,458,Small,448,S0199,TM0171,7,12,Q4,2022
FL,Tallahassee,Robert Anderson,TS0172,Debit Card,C0172,32301,Other,14/8/1981 AD,43,OR0172,"NILSOVE, NORDVIKEN, TINGBY / LEIFARNE, BUSSAN, FRÃ–SÃ–N/DUVHOLMEN",3/7/2023 AD,5,5360f18e00172,TM0172,TS0172,4977,58,PD0093,MALM,Beds,369,Small,363,S0093,TM0172,3,7,Q3,2023
HI,Honolulu,Charles Thomas,TS0173,Debit Card,C0173,96813,Male,7/12/1996 AD,28,OR0173,"NANNARP, DJUPVIK",3/8/2023 AD,2,5360f18e00173,TM0173,TS0173,3544,94,PD1997,NÄMMARÖ,Outdoor furniture,70,Big,67,S1997,TM0173,3,8,Q3,2023
WA,Olympia,Robert Johnson,TS0174,Debit Card,C0174,98501,Other,11/5/1986 AD,38,OR0174,"RYDEBÃ„CK/BACKARYD / JANINGE, MACKAPÃ„R, PÃ…HL, MICKE, VÃ„STANBY/VÃ„STANÃ… / LEIFARNE, GULLIVER, NORDVIKEN / RÃ–NNINGE, POÃ„NG",8/7/2023 AD,8,5360f18e00174,TM0174,TS0174,1011,70,PD1180,MELLTORP / TEODORES,Chairs,289,Big,282,S1180,TM0174,8,7,Q3,2023
WI,Madison,John Rodriguez,TS0175,Debit Card,C0175,53703,Other,26/7/1980 AD,44,OR0175,"VÃ„STANBY/VÃ„STANÃ… / BERNHARD, GÃ…RÃ– / FREDÃ–N, MOSTORP, GERSBY, HAUGA, STACKHOLMEN, ASKHOLMEN",25/9/2022 AD,7,5360f18e00175,TM0175,TS0175,1263,74,PD1598,NORDLI,Chests of drawers & drawer units,460,Small,453,S1598,TM0175,25,9,Q3,2022
WA,Olympia,Michael Smith,TS0176,Debit Card,C0176,98501,Female,2/9/1991 AD,33,OR0176,"GALANT, BORTBERG",27/6/2021 AD,2,5360f18e00176,TM0176,TS0176,4077,58,PD0514,SEKTION,Bookcases & shelving units,188,Medium,183,S0514,TM0176,27,6,Q2,2021
KY,Frankfort,Jennifer Anderson,TS0177,Cash,C0177,40601,Female,14/5/1989 AD,35,OR0177,"MARKERAD, SKÃ–TSAM, STOCKVIKEN, BUSA, KOLON, POÃ„NG, DJUPVIK, MELLTORP / NISSE",23/8/2022 AD,8,5360f18e00177,TM0177,TS0177,3011,75,PD1020,GALANT,Cabinets & cupboards,3140,Small,3138,S1020,TM0177,23,8,Q3,2022
HI,Honolulu,Robert Gonzalez,TS0178,Credit Card,C0178,96813,Female,16/5/1994 AD,30,OR0178,"YTTERÃ–N, OXBERG, SVENARNE, EKERÃ–, IDÃ…SEN, TROGEN",21/5/2021 AD,6,5360f18e00178,TM0178,TS0178,2919,50,PD1451,BERNHARD,Chairs,745,Medium,739,S1451,TM0178,21,5,Q2,2021
MI,Lansing,Jennifer Miller,TS0179,Credit Card,C0179,48933,Other,29/8/2007 AD,17,OR0179,"KLEPPSTAD, Ã–NSKLIG, IKEA PS LÃ–MSK, FÃ„RLÃ–V, IVAR, HATTEFJÃ„LL, SKOGSTORP, RYDEBÃ„CK/BACKARYD / JANINGE",26/2/2020 AD,8,5360f18e00179,TM0179,TS0179,2756,82,PD1839,TROFAST,Nursery furniture,10,Small,7,S1839,TM0179,26,2,Q1,2020
PA,Harrisburg,William Jones,TS0180,Cash,C0180,17101,Female,8/1/2003 AD,21,OR0180,"NILSOVE, GAMLARED / STEFAN, MELLTORP / ADDE, OLAUS, FÃ„RLÃ–V, GAMLARED / LERHAMN, HEMNES, BILLY / MORLIDEN, BLÃ…KULLEN, LISABO / ODGER",29/9/2021 AD,10,5360f18e00180,TM0180,TS0180,4779,80,PD0419,BURHULT / SANDSHULT,Bookcases & shelving units,16.99,Medium,9.99,S0419,TM0180,29,9,Q3,2021
AL,Montgomery,Karen Gonzalez,TS0181,Credit Card,C0181,36104,Male,30/6/2002 AD,22,OR0181,"UPPLEVA, BRYGGJA, SKOGSTORP, AGEN, HAUGA",19/2/2019 AD,5,5360f18e00181,TM0181,TS0181,4658,98,PD1847,TROFAST,Nursery furniture,385,Medium,375,S1847,TM0181,19,2,Q1,2019
KS,Topeka,William Taylor,TS0182,Credit Card,C0182,66603,Female,21/12/1993 AD,31,OR0182,"MÃ–RBYLÃ…NGA / VOLFGANG, FRÃ–SÃ–N",5/7/2020 AD,2,5360f18e00182,TM0182,TS0182,3488,81,PD1786,VÄDRA,Nursery furniture,95,Big,93,S1786,TM0182,5,7,Q3,2020
VT,Montpelier,Mary Hernandez,TS0183,Credit Card,C0183,05602,Female,26/9/2001 AD,23,OR0183,"KLIMPEN, GLADSTAD, KYRRE, NORDVIKEN / HENRIKSDAL, EKET, SKÃ–TSAM, JANINGE, HÃ„LLAN",13/7/2023 AD,8,5360f18e00183,TM0183,TS0183,2905,79,PD0742,BILLY / OXBERG,Cabinets & cupboards,89,Big,85,S0742,TM0183,13,7,Q3,2023
IL,Springfield,William Gonzalez,TS0184,Credit Card,C0184,62701,Male,1/4/1986 AD,38,OR0184,STUBBARP,20/9/2022 AD,1,5360f18e00184,TM0184,TS0184,3997,54,PD1645,NORDLI,Chests of drawers & drawer units,1060,Big,1058,S1645,TM0184,20,9,Q3,2022
OR,Salem,Susan Thomas,TS0185,Debit Card,C0185,97301,Female,6/10/1984 AD,40,OR0185,"MAMMUT, SOLGUL, LILLHÃ–JDEN, VATTVIKEN",22/5/2021 AD,4,5360f18e00185,TM0185,TS0185,2804,85,PD1252,LÅNGFJÄLL,Chairs,100,Medium,95,S1252,TM0185,22,5,Q2,2021
IN,Indianapolis,Thomas Rodriguez,TS0186,Debit Card,C0186,46204,Male,1/10/1996 AD,28,OR0186,"NORDLI, MÃ–CKELBY / HENRIKSDAL, JUSTINA, HELMER, SUMMERA, NOMINELL, MASTHOLMEN, JULES, SELSVIKEN",18/1/2020 AD,9,5360f18e00186,TM0186,TS0186,4398,83,PD0022,RÅSKOG,Bar furniture,39.99,Medium,33.99,S0022,TM0186,18,1,Q1,2020
SC,Columbia,Sarah Davis,TS0187,Cash,C0187,29201,Male,3/1/1996 AD,28,OR0187,"LEN, NORBERG / NISSE, BEKVÃ„M",23/4/2020 AD,3,5360f18e00187,TM0187,TS0187,3760,94,PD0741,KALLAX,Cabinets & cupboards,159.99,Small,157.99,S0741,TM0187,23,4,Q2,2020
KS,Topeka,Susan Davis,TS0188,Cash,C0188,66603,Male,9/5/1990 AD,34,OR0188,"NORDVIKEN / NORDVIKEN, TORSBY / VOLFGANG, SKRUVSTA, RÃ–NNINGE / RÃ–NNINGE, Ã–VRARYD / JANINGE",2/12/2023 AD,5,5360f18e00188,TM0188,TS0188,4669,78,PD0532,KALLAX,Bookcases & shelving units,229.99,Big,227.99,S0532,TM0188,2,12,Q4,2023
FL,Tallahassee,Richard Davis,TS0189,Credit Card,C0189,32301,Other,7/8/1987 AD,37,OR0189,"VALLENTUNA, SÃ–DERHAMN",8/5/2019 AD,2,5360f18e00189,TM0189,TS0189,3996,67,PD0780,BESTÅ,Cabinets & cupboards,980,Medium,970,S0780,TM0189,8,5,Q2,2019
CO,Denver,Robert Thomas,TS0190,Debit Card,C0190,80202,Other,16/2/1987 AD,37,OR0190,"BALTSAR, LISABO / SVENBERTIL, NORRARYD, URBAN",4/9/2021 AD,4,5360f18e00190,TM0190,TS0190,1810,53,PD1166,FJÄLLBERGET,Chairs,995,Big,994,S1166,TM0190,4,9,Q3,2021
KS,Topeka,Susan Taylor,TS0191,Cash,C0191,66603,Male,28/8/1999 AD,25,OR0191,"FREKVENS, JULES, MINNEN, BINGSTA, DJUPVIK, TUFJORD, REMSTA, FLISAT",20/1/2019 AD,8,5360f18e00191,TM0191,TS0191,2079,81,PD1546,ALEX,Chests of drawers & drawer units,550,Medium,542,S1546,TM0191,20,1,Q1,2019
